mileage_km,vehicle_age_months,power_kw,power_hp,electric_range_km,wltp_consumption_kwh_100km,seller_rating_stars,seller_rating_count,image_count,previous_owner_count,door_count,seat_count,warranty_months,battery_charging_time_min,price_per_kw,price_per_hp,price_per_range_km,mileage_per_month,variant,model_number_v2,seller_type,body_type,exterior_color,paint_type,interior_color,upholstery_material,city,is_conditional_price_clean,available_now_clean,warranty_exists_clean,has_full_service_history_clean,had_accident_clean,is_sportback,is_quattro,is_s_line,has_matrix,has_pano,has_ahk,has_hud,has_acc,has_camera,duplicate_listing_id,seller_has_rating,has_warranty_months,has_battery_info,has_city_range,has_charging_time,price_eur,sold_within_14d,listing_id
35100,40.0,220.0,299.0,500,17.6,4.5,78.0,15,1.0,5.0,5.0,12,,163.54545454545453,120.33444816053512,71.96,877.5,Q4 e-tron,50,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Cloth,Kiel,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,1,1,0,0,0,35980,1.0,671f0a1e-5daa-44d7-aa89-3e9502a03b85
29781,25.0,210.0,286.0,548,16.1,4.5,224.0,14,1.0,4.0,5.0,12,38,166.3761904761905,122.16433566433567,63.75729927007299,1191.24,Q4 e-tron Sportback,40,Dealer,SUV/Off-Road/Pick-Up,Blue,Metallic,Black,Cloth,Detmold,False,True,True,True,,True,False,False,False,False,False,False,False,True,True,1,1,0,0,1,34939,1.0,a90526bc-d10c-465f-876d-f8ce9f99f3a0
24612,46.0,125.0,170.0,313,,5.0,2.0,15,2.0,4.0,5.0,,,199.12,146.41176470588235,79.52076677316293,535.0434782608696,Q4 e-tron Sportback,35,Dealer,SUV/Off-Road/Pick-Up,Grey,,Black,Cloth,Hamburg,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,1,0,0,0,0,24890,1.0,a877df2b-7742-486f-958c-40f52c3cf424
44535,30.0,150.0,204.0,479,,4.5,32.0,13,1.0,5.0,5.0,12,,219.73333333333332,161.5686274509804,68.81002087682673,1484.5,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Violet,Metallic,Beige,Part leather,München,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,1,1,0,0,0,32960,1.0,ed73eb29-d54d-427e-b7da-7d7f9d4648ab
0,,210.0,286.0,549,16.2,3.5,2.0,8,,,,,,209.47619047619048,153.8111888111888,80.12750455373406,,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Grey,Others,,Cloth,Düsseldorf,False,True,True,True,,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,43990,1.0,3ad48a14-86e5-4484-b126-7b944b147582
5800,26.0,250.0,340.0,491,17.8,4.5,18.0,9,1.0,5.0,5.0,12,,183.92,135.23529411764707,93.64562118126273,223.07692307692307,Q4 e-tron,55,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Full leather,Roth,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,1,1,0,0,0,45980,1.0,14548dac-a1dc-48b1-a048-bc661590d338
64281,41.0,150.0,204.0,479,,4.0,16.0,15,1.0,4.0,5.0,,,182.73333333333332,134.36274509803923,57.22338204592902,1567.8292682926829,Q4 e-tron Sportback,40,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Black,Cloth,Hamburg,False,True,True,True,False,True,False,True,False,False,False,False,True,False,False,1,0,0,0,0,27410,1.0,b287d2a5-9254-4e45-b8b8-06e8714b30be
10348,25.0,220.0,299.0,503,17.4,5.0,44.0,15,1.0,5.0,5.0,,,222.6818181818182,163.84615384615384,97.39562624254474,413.92,Q4 e-tron,50,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Full leather,Wesel,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,1,0,0,1,0,48990,1.0,0b89dcb5-637c-43de-a9ea-5321181853d7
31200,20.0,210.0,286.0,549,16.5,5.0,1.0,1,1.0,5.0,5.0,,,175.85714285714286,129.12587412587413,67.26775956284153,1560.0,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Grey,Others,Black,Cloth,Aach,False,True,True,True,,False,False,False,False,False,False,False,True,True,False,1,0,0,0,0,36930,1.0,e936a018-0b28-421f-93af-7cfdaf25c565
7964,9.0,210.0,286.0,540,,5.0,261.0,15,1.0,5.0,5.0,51,,221.0952380952381,162.34265734265733,85.98148148148148,884.8888888888889,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Violet,Metallic,Black,Cloth,Esslingen,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,1,1,0,0,0,46430,1.0,f25392c0-9727-4fc6-b2ad-b83b51c72572
7276,12.0,210.0,286.0,551,16.3,4.5,35.0,16,1.0,5.0,5.0,13,,199.71428571428572,146.64335664335664,76.11615245009074,606.3333333333334,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Violet,Metallic,Black,Cloth,Erlangen,False,True,True,False,,False,False,False,False,False,False,False,True,False,False,1,1,0,0,0,41940,1.0,a9d1d16a-7749-4087-8ee7-f4ab03d36ec6
7542,13.0,210.0,286.0,475,,4.5,31.0,15,1.0,5.0,5.0,,,233.14285714285714,171.1888111888112,103.07368421052631,580.1538461538462,Q4 e-tron,,Dealer,SUV/Off-Road/Pick-Up,White,Metallic,Black,Cloth,Bergheim,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,48960,1.0,22848994-ba08-4d26-aede-22c4d11303e8
20863,43.0,125.0,170.0,349,18.5,5.0,686.0,11,1.0,5.0,5.0,,,199.04,146.35294117647058,71.28939828080229,485.1860465116279,Q4 e-tron Sportback,35,Dealer,SUV/Off-Road/Pick-Up,Grey,Others,Black,Cloth,Hagen,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0,0,0,0,24880,1.0,34d9f998-dc63-42ef-afe1-1a95033bec7f
10000,8.0,210.0,286.0,526,18.3,3.5,7.0,15,1.0,5.0,5.0,,,276.0952380952381,202.72727272727272,110.22813688212928,1250.0,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Cloth,Olpe,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,1,0,0,0,0,57980,1.0,4e2b26d1-fc4e-4c90-b81e-9f7ebc77c42d
0,,210.0,286.0,555,16.0,4.5,3.0,9,,5.0,5.0,,,249.95238095238096,183.53146853146853,94.57657657657657,,Q4 e-tron Sportback,45,Dealer,SUV/Off-Road/Pick-Up,White,Metallic,Black,Cloth,Öhringen,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,1,0,0,0,0,52490,1.0,3fb18476-1497-41cf-8dee-0797ecfe4a2c
26113,39.0,150.0,204.0,498,17.7,4.0,101.0,17,1.0,5.0,5.0,12,,246.53333333333333,181.27450980392157,74.2570281124498,669.5641025641025,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Beige,Full leather,Karlsruhe,False,True,True,True,False,False,False,True,True,False,False,False,True,False,False,1,1,0,1,0,36980,1.0,323bd0bb-eef2-481d-887d-6ac7c806d614
29000,31.0,150.0,204.0,479,,4.0,44.0,8,1.0,4.0,5.0,,,196.6,144.55882352941177,61.56576200417537,935.483870967742,Q4 e-tron Sportback,40,Dealer,SUV/Off-Road/Pick-Up,Grey,,Black,Cloth,Sulzbach - Rosenberg,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,1,0,0,0,0,29490,1.0,b6a53742-3502-4184-a878-663bc27eb8ec
0,,210.0,286.0,556,16.5,4.5,55.0,15,0.0,5.0,5.0,,,261.57142857142856,192.06293706293707,98.79496402877697,,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Part leather,Merseburg,False,True,False,True,False,False,False,False,True,False,False,False,True,True,True,1,0,0,0,0,54930,1.0,35fa6b90-e9ae-484f-88aa-82138692b9c7
2304,9.0,210.0,286.0,534,,4.5,16.0,15,1.0,5.0,5.0,,,237.76190476190476,174.58041958041957,93.50187265917603,256.0,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Black,Full leather,Bayreuth,False,True,True,True,False,False,False,False,True,False,False,True,True,False,False,1,0,0,0,0,49930,1.0,444ea19e-08b9-411e-b8f8-7cccdcfbdb86
12900,11.0,210.0,286.0,497,17.7,,,15,1.0,5.0,5.0,,,221.23809523809524,162.44755244755245,93.48088531187123,1172.7272727272727,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Blue,Metallic,Brown,Full leather,Konstanz,False,True,True,True,,False,True,False,False,False,True,False,True,False,False,0,0,0,0,0,46460,1.0,6f056368-3270-48e8-a229-5f36bd5d0404
67,,210.0,286.0,555,16.0,4.5,8.0,15,,4.0,5.0,,,214.23809523809524,157.30769230769232,81.06306306306307,,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Grey,,Black,Cloth,Wunstorf,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,44990,1.0,358d0025-8627-460b-89cd-ce1d258f2bf8
22702,18.0,210.0,286.0,456,,4.5,159.0,15,1.0,5.0,5.0,,,208.52857142857144,153.1153846153846,96.03289473684211,1261.2222222222222,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Full leather,Eching,False,True,True,True,False,False,False,False,False,False,False,False,True,True,False,1,0,0,0,0,43791,1.0,ba82405b-a017-4799-8153-5656f082bc7c
65362,39.0,125.0,170.0,306,,,,15,1.0,4.0,,,,195.92,144.05882352941177,80.0326797385621,1675.948717948718,Q4 e-tron,35,Dealer,SUV/Off-Road/Pick-Up,Grey,,Black,Cloth,Wiesbaden,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,24490,1.0,d5576b31-90a5-4e82-a3d3-6b69ccf7b11a
5223,6.0,210.0,286.0,529,18.3,4.5,32.0,15,1.0,5.0,5.0,,,268.0,196.78321678321677,106.38941398865785,870.5,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Cloth,Wesel,False,True,True,True,False,False,False,False,True,True,True,False,False,False,False,1,0,0,0,0,56280,1.0,49408d59-aacf-4e0b-87e2-3a96b3447017
8808,10.0,210.0,286.0,506,,5.0,576.0,15,1.0,5.0,5.0,51,,216.33333333333334,158.84615384615384,89.78260869565217,880.8,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Grey,,Black,Cloth,Göppingen,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,1,1,0,0,0,45430,1.0,30480249-2057-4507-b4c2-d4469a3ec5af
30200,41.0,125.0,170.0,331,15.9,4.5,38.0,21,1.0,4.0,5.0,12,1,223.84,164.58823529411765,84.53172205438067,736.5853658536586,Q4 e-tron Sportback,35,Dealer,SUV/Off-Road/Pick-Up,Blue,Metallic,Black,Cloth,Trier,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,1,1,0,0,1,27980,1.0,f0a3dc02-dfa8-4c1d-8e1c-972558ddc516
54930,45.0,195.0,265.0,409,,4.5,56.0,12,1.0,5.0,5.0,,,150.71794871794873,110.90566037735849,71.85819070904645,1220.6666666666667,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Cloth,Wolfsburg,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,1,0,0,0,0,29390,1.0,fc9cb75d-b87e-4006-b4f9-7f94a8ca34ac
14857,38.0,125.0,170.0,306,,4.5,40.0,9,1.0,5.0,5.0,,,215.76,158.64705882352942,88.13725490196079,390.9736842105263,Q4 e-tron,35,Dealer,SUV/Off-Road/Pick-Up,Blue,Metallic,Black,Part leather,Potsdam,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,26970,1.0,b03a1a5c-bb3d-4198-a255-b4a7556c37fa
74942,50.0,220.0,299.0,420,,4.5,94.0,12,1.0,5.0,5.0,,,159.0,116.98996655518394,83.28571428571429,1498.84,Q4 e-tron Sportback,,Dealer,SUV/Off-Road/Pick-Up,Blue,Others,Black,Full leather,Neumarkt,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,1,0,0,0,0,34980,1.0,12b3b889-a833-43f7-8d91-b569d17776bd
42500,39.0,150.0,204.0,515,17.1,4.5,36.0,15,1.0,5.0,5.0,12,,215.6,158.52941176470588,62.79611650485437,1089.7435897435898,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Grey,Others,Black,Cloth,Nürnberg,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,1,1,0,0,0,32340,1.0,9ed7dacf-8f12-4005-b3bf-a0cdb9a8bc99
39800,32.0,150.0,204.0,466,,5.0,6.0,11,1.0,5.0,5.0,,,256.53333333333336,188.62745098039215,82.57510729613733,1243.75,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Blue,Metallic,Black,Part leather,Bürgstadt,False,True,True,True,False,False,False,False,True,True,True,False,False,True,False,1,0,0,0,0,38480,1.0,5ccdeffa-57c1-431d-8635-6d68238ac39f
1204,2.0,210.0,286.0,530,16.8,4.5,44.0,14,1.0,4.0,5.0,,,266.6190476190476,195.76923076923077,105.64150943396227,602.0,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Black,Full leather,Gersthofen,False,,True,True,False,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,55990,1.0,fa338751-d5fa-4c52-b8b7-47c2b72afa76
7000,11.0,250.0,340.0,450,,5.0,30.0,15,1.0,5.0,5.0,,,279.96,205.85294117647058,155.53333333333333,636.3636363636364,Q4 e-tron,55,Dealer,SUV/Off-Road/Pick-Up,Violet,Metallic,Black,,Schwerin,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,1,0,0,0,0,69990,1.0,ac6868cb-bd8b-4d87-96a9-e8ff59240377
0,,210.0,286.0,542,16.5,4.0,118.0,11,,,,,,299.95238095238096,220.24475524475525,116.21771217712177,,Q4 e-tron Sportback,45,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Part leather,Hofheim,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,1,0,0,0,0,62990,1.0,19a6e5c2-3888-4907-ad4c-19b0d38b675b
102469,42.0,150.0,204.0,447,,5.0,576.0,15,1.0,5.0,5.0,,,166.6,122.5,55.90604026845637,2439.7380952380954,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Cloth,Göppingen,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,1,0,0,0,0,24990,1.0,357d3e95-6ebe-40eb-a748-9df3c2df362b
35276,39.0,125.0,170.0,306,,5.0,10.0,15,1.0,4.0,5.0,,,205.36,151.0,83.88888888888889,904.5128205128206,Q4 e-tron,35,Dealer,SUV/Off-Road/Pick-Up,White,Metallic,Black,Cloth,Hamburg,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,25670,1.0,b34825ab-53b6-4eee-921d-ba731e105d9c
29767,38.0,150.0,204.0,517,17.0,3.5,2.0,15,1.0,5.0,5.0,12,,232.53333333333333,170.98039215686273,67.4661508704062,783.3421052631579,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Cloth,Münster,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,1,1,0,0,0,34880,1.0,468b1016-8315-49b7-8b6e-70b851a9edae
44492,37.0,150.0,204.0,466,,5.0,11.0,29,1.0,5.0,5.0,,,208.76666666666668,153.5049019607843,67.19957081545064,1202.4864864864865,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Grey,,Black,Cloth,Hünfeld,False,True,True,True,False,False,False,True,True,False,False,False,True,False,False,1,0,0,0,0,31315,1.0,a534c19b-a888-4057-af41-85d67d56875b
6763,8.0,210.0,286.0,530,18.3,4.0,19.0,5,1.0,5.0,5.0,,,197.28571428571428,144.86013986013987,78.16981132075472,845.375,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Grey,,Black,Cloth,Reutlingen,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,41430,1.0,fa3ff0a2-71e0-4cd5-bcb9-47b5e7a7f219
47750,49.0,150.0,204.0,479,,4.5,221.0,4,1.0,5.0,5.0,,,203.2,149.41176470588235,63.63256784968685,974.4897959183673,Q4 e-tron,,Dealer,SUV/Off-Road/Pick-Up,White,Metallic,Black,,Aachen,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,30480,1.0,a1fe96f3-1759-4da7-8b60-190bbf3f968d
90216,44.0,150.0,204.0,,17.2,5.0,44.0,18,,,,,,193.06666666666666,141.9607843137255,,2050.3636363636365,Q4 e-tron,40,Dealer,,,,,,Wesel,False,True,,,,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,28960,1.0,1d850046-97a4-4efd-84b9-f21c0becc86f
74400,41.0,150.0,204.0,466,,4.0,44.0,15,1.0,5.0,5.0,,,182.86666666666667,134.4607843137255,58.862660944206006,1814.6341463414635,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Brown,Full leather,Bad Rappenau,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,1,0,0,0,0,27430,1.0,13676994-20b2-49fd-ba09-e85e1c9f2e04
93200,42.0,195.0,265.0,,,4.5,87.0,40,1.0,5.0,5.0,12,,147.5897435897436,108.60377358490567,,2219.0476190476193,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Black,Cloth,Maintal,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,1,1,0,0,0,28780,1.0,195b9152-59e7-4b3b-bfbf-a234ed43c3d7
12919,9.0,210.0,286.0,540,,4.0,10.0,11,1.0,5.0,5.0,51,,212.95238095238096,156.36363636363637,82.81481481481481,1435.4444444444443,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Black,Cloth,Haßfurt,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,1,1,0,0,0,44720,1.0,5cfee076-0f01-427f-81f3-9f84db028d0c
10831,9.0,210.0,286.0,519,16.9,4.0,3.0,11,1.0,5.0,5.0,52,,248.0,182.0979020979021,100.34682080924856,1203.4444444444443,Q4 e-tron Sportback,45,Dealer,SUV/Off-Road/Pick-Up,Blue,Metallic,Black,Cloth,Schweinfurt,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True,1,1,0,0,0,52080,1.0,2f802005-feae-49b8-8cc3-3282c7e46491
9800,11.0,250.0,340.0,450,,3.5,4.0,6,1.0,5.0,5.0,50,,197.616,145.30588235294118,109.78666666666666,890.9090909090909,Q4 e-tron,55,Dealer,SUV/Off-Road/Pick-Up,Silver,Metallic,Black,Cloth,Walldürn,False,True,True,True,False,False,True,False,False,False,True,False,False,True,False,1,1,0,0,0,49404,1.0,f68a397d-910f-482f-93d8-52f356998049
47750,49.0,150.0,204.0,479,,4.5,221.0,4,1.0,5.0,5.0,,,203.2,149.41176470588235,63.63256784968685,974.4897959183673,Q4 e-tron,,Dealer,SUV/Off-Road/Pick-Up,White,Metallic,Black,,Aachen,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,30480,1.0,ef2e8f3b-2c4e-4b0e-b179-73f5e0ea2472
58325,41.0,150.0,204.0,393,,4.0,199.0,14,1.0,4.0,5.0,,,181.66666666666666,133.57843137254903,69.3384223918575,1422.560975609756,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Grey,,Black,Cloth,Frankfurt am Main,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,27250,1.0,c2275ab2-aad6-4f7b-943c-e3c99d274dcc
73710,39.0,220.0,299.0,472,18.6,4.5,67.0,15,1.0,4.0,5.0,,,162.95454545454547,119.89966555183946,75.95338983050847,1890.0,Q4 e-tron,50,Dealer,SUV/Off-Road/Pick-Up,Blue,Metallic,Black,Part leather,Passau,False,True,True,True,,False,True,True,True,True,True,False,False,False,False,1,0,0,0,0,35850,1.0,9949edd1-15f6-4877-8476-103adc3ea6f9
0,,150.0,204.0,411,18.4,5.0,188.0,15,0.0,5.0,5.0,,1,273.26666666666665,200.9313725490196,99.7323600973236,,Q4 e-tron,50,Dealer,SUV/Off-Road/Pick-Up,Grey,Others,Black,Cloth,Wuppertal,False,,False,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1,40990,1.0,ab08252d-d6ee-45f7-9905-56c3f4127c37
44492,37.0,150.0,204.0,466,,5.0,298.0,15,1.0,5.0,5.0,,,208.76666666666668,153.5049019607843,67.19957081545064,1202.4864864864865,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Grey,,Black,Cloth,Hünfeld,False,True,True,True,False,False,False,True,True,False,False,False,True,False,False,1,0,0,0,0,31315,1.0,c0dc15a3-e240-4c99-92e6-ea1040cbfeb1
6505,11.0,210.0,286.0,456,,,,10,1.0,5.0,5.0,,,223.23809523809524,163.91608391608392,102.80701754385964,591.3636363636364,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Black,Cloth,Brandenburg,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,46880,1.0,bd76c871-bb51-4399-a92f-89e03e753348
6505,11.0,210.0,286.0,456,,4.5,9.0,10,1.0,5.0,5.0,,,223.23809523809524,163.91608391608392,102.80701754385964,591.3636363636364,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Black,Cloth,Wittenberge,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,46880,1.0,e38415ee-7ee0-4123-8184-25f4c8c2bfa0
10791,9.0,210.0,286.0,475,,4.5,19.0,13,1.0,5.0,5.0,52,,235.61904761904762,173.006993006993,104.16842105263157,1199.0,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Grey,,Black,Part leather,Kirchheim,False,True,True,True,False,False,False,True,True,False,True,True,True,False,False,1,1,0,0,0,49480,1.0,685afb96-d70a-4fca-8f45-1ba15d3a1a7d
6317,12.0,210.0,286.0,475,,5.0,2.0,15,1.0,5.0,5.0,,,247.52380952380952,181.74825174825176,109.43157894736842,526.4166666666666,Q4 e-tron,,Dealer,SUV/Off-Road/Pick-Up,White,Metallic,Black,Cloth,Mönchengladbach,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,51980,1.0,58ccc656-83c0-4773-b139-699ef02b074b
67900,28.0,150.0,204.0,,,4.5,59.0,27,1.0,5.0,5.0,12,,219.73333333333332,161.5686274509804,,2425.0,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Full leather,Cloppenburg,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,32960,1.0,da8d4225-0688-4e38-bedf-c7754c06efe9
17940,12.0,210.0,286.0,412,,4.0,199.0,15,1.0,4.0,5.0,,,240.09047619047618,176.2902097902098,122.37621359223301,1495.0,Q4 e-tron Sportback,45,Dealer,SUV/Off-Road/Pick-Up,Grey,,Black,Part leather,Frankfurt am Main,False,True,True,True,False,True,True,True,False,False,True,False,False,False,False,1,0,0,0,0,50419,1.0,cef99e01-1f64-404a-bc05-239a6dbc41c3
39575,38.0,150.0,204.0,466,,4.5,153.0,15,1.0,5.0,5.0,,,219.14666666666668,161.13725490196077,70.54077253218884,1041.4473684210527,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Cloth,München,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,32872,1.0,488ab62c-f3c0-42c1-af1e-462d792b52b5
22150,39.0,150.0,204.0,488,18.1,5.0,32.0,15,1.0,,5.0,,,245.28666666666666,180.3578431372549,75.39549180327869,567.9487179487179,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Cloth,Landsberg am Lech,False,True,True,True,False,False,False,False,False,False,True,True,True,False,False,1,0,0,0,0,36793,1.0,a9ef886d-4b38-4b77-b975-260039067c67
31506,41.0,150.0,204.0,,,5.0,20.0,21,,,,,,189.26666666666668,139.16666666666666,,768.439024390244,Q4 e-tron,,Dealer,,,,,,Crailsheim,False,True,,,,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,28390,1.0,ce95ce9d-48f4-49ae-95cc-486ebea8e2bb
5932,12.0,210.0,286.0,475,,4.5,44.0,10,1.0,4.0,5.0,,,257.04761904761904,188.74125874125875,113.6421052631579,494.3333333333333,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Grey,,Black,Full leather,Melle,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,1,0,0,0,0,53980,1.0,dac2a5be-33a8-48a5-b175-480309863615
0,,210.0,286.0,528,16.9,5.0,20.0,9,,5.0,5.0,,,285.0952380952381,209.33566433566435,113.39015151515152,,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Black,Part leather,Crailsheim,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,59870,1.0,277dcd34-7f9d-4b3c-bc95-fccbdcbde5cb
28063,15.0,210.0,286.0,475,,4.5,159.0,15,1.0,5.0,5.0,,,191.57619047619048,140.66783216783216,84.69684210526316,1870.8666666666666,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Blue,Metallic,Black,Cloth,Eching,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,1,0,0,0,0,40231,1.0,8748f729-8885-42a3-8b01-d963aec4043f
6275,9.0,150.0,204.0,402,,5.0,10.0,15,1.0,5.0,5.0,,,256.62,188.69117647058823,95.75373134328358,697.2222222222222,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Blue,Metallic,Black,Cloth,Weinheim,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,38493,1.0,d98e7b5b-cdb5-44dc-a490-319899726b65
39082,44.0,150.0,204.0,306,,5.0,294.0,15,,5.0,5.0,,,198.4,145.88235294117646,97.25490196078431,888.2272727272727,Q4 e-tron,,Dealer,SUV/Off-Road/Pick-Up,Grey,Others,Black,Cloth,Uelzen,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,29760,1.0,075fcff0-8e4c-43d7-bab0-bc629d2e41cb
0,,210.0,286.0,555,16.0,4.5,3.0,9,,5.0,5.0,,,249.95238095238096,183.53146853146853,94.57657657657657,,Q4 e-tron Sportback,45,Dealer,SUV/Off-Road/Pick-Up,White,Metallic,Black,Cloth,Öhringen,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,1,0,0,0,0,52490,1.0,87c4c697-9910-4557-8ae7-7d154f820664
0,,170.0,231.0,411,18.4,4.5,91.0,15,0.0,5.0,5.0,,1,319.94117647058823,235.45454545454547,132.33576642335765,,Q4 e-tron Sportback,40,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Cloth,Velbert,False,,False,True,False,True,False,False,False,False,False,False,False,False,False,1,0,0,0,1,54390,1.0,4311713e-d12b-4961-82ad-86c86a3fadef
56008,26.0,210.0,286.0,449,,5.0,1.0,15,1.0,5.0,5.0,,,176.14285714285714,129.33566433566435,82.38307349665924,2154.153846153846,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,White,Metallic,Black,Cloth,Bad Berneck,False,True,True,True,False,False,False,False,False,False,False,False,True,True,False,1,0,0,0,0,36990,1.0,c4243ac0-26a4-43d3-ac26-070fbd760ccc
